ip,type,is_cidr,sources,source_count,category,confidence,first_seen,last_seen
147.185.133.77,ipv4,False,BinaryDefense|CINS Army|Stamparm IPsum,3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.78,ipv4,False,BinaryDefense|CINS Army|Stamparm IPsum,3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.8,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.80,ipv4,False,BinaryDefense|Stamparm IPsum,2,attacker,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.81,ipv4,False,BinaryDefense|CINS Army|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.82,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.83,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.84,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.85,ipv4,False,CINS Army|Stamparm IPsum,2,scanner,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.86,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh)|CINS Army|Stamparm IPsum,4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.87,ipv4,False,BinaryDefense|CINS Army|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.88,ipv4,False,CINS Army|Stamparm IPsum,2,scanner,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.89,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.9,ipv4,False,BinaryDefense|CINS Army|Stamparm IPsum,3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.90,ipv4,False,CINS Army|RTBH (Turkiye)|Stamparm IPsum,3,scanner,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.91,ipv4,False,CINS Army|Stamparm IPsum,2,scanner,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.92,ipv4,False,CINS Army|Stamparm IPsum,2,scanner,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.93,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.94,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.95,ipv4,False,CINS Army|Stamparm IPsum,2,scanner,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.96,ipv4,False,CINS Army|Stamparm IPsum,2,scanner,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.97,ipv4,False,RTBH (Turkiye)|Stamparm IPsum,2,government-feed,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.98,ipv4,False,CINS Army|Stamparm IPsum,2,scanner,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.133.99,ipv4,False,CINS Army|RTBH (Turkiye)|Stamparm IPsum,3,scanner,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.185.238.49,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.189.138.33,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.189.161.184,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.189.182.121,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.203.255.20,ipv4,False,AbuseIPDB|RTBH (Turkiye),2,crowd-sourced,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.224.161.222,ipv4,False,GreenSnow|RTBH (Turkiye)|Stamparm IPsum,3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.224.162.134,ipv4,False,AbuseIPDB|BinaryDefense|Blocklist.de (all)|Blocklist.de (ssh)|Emerging Threats|RTBH (Turkiye)|Stamparm IPsum,7,crowd-sourced,100,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.224.213.157,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.224.242.137,ipv4,False,GreenSnow|RTBH (Turkiye)|Stamparm IPsum,3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.224.249.133,ipv4,False,GreenSnow,1,attacker,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.224.49.247,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.235.193.221,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.235.195.229,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.235.221.229,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.236.180.201,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.28.157.75,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.30.113.206,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.30.131.200,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.30.237.55,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.30.41.165,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.30.54.121,ipv4,False,RTBH (Turkiye)|Stamparm IPsum,2,government-feed,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.101.243,ipv4,False,RTBH (Turkiye)|Stamparm IPsum,2,government-feed,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.124.0/23,ipv4,True,Spamhaus DROP,1,infrastructure,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.125.234,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.139.100,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.166.217,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.178.61,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.197.187,ipv4,False,RTBH (Turkiye)|Stamparm IPsum,2,government-feed,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.197.92,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.199.16,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.199.38,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.211.139,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.211.26,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.218.66,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.222.0/24,ipv4,True,Spamhaus DROP,1,infrastructure,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.240.74,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.42.200,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.43.136,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.44.2,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.44.25,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.44.41,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.44.83,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.45.0/24,ipv4,True,Spamhaus DROP,1,infrastructure,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.45.168,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.45.177,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.47.0/24,ipv4,True,Spamhaus DROP,1,infrastructure,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.47.153,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.47.185,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.47.83,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.48.17,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.49.4,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.50.108,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.50.147,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.50.166,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.50.33,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.51.19,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.60.142,ipv4,False,AbuseIPDB|BinaryDefense|CINS Army|Stamparm IPsum,4,crowd-sourced,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.78.102,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.78.155,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.45.79.104,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.103.212,ipv4,False,AbuseIPDB|Blocklist.de (all)|Blocklist.de (ssh)|GreenSnow|RTBH (Turkiye)|Stamparm IPsum,6,crowd-sourced,100,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.195.35,ipv4,False,BinaryDefense,1,attacker,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.227.79,ipv4,False,AbuseIPDB|Blocklist.de (all)|Blocklist.de (ssh)|Blocklist.de (strongips)|RTBH (Turkiye)|Stamparm IPsum,6,crowd-sourced,100,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.229.12,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.231.135,ipv4,False,AbuseIPDB|Blocklist.de (all)|Blocklist.de (ssh)|GreenSnow|RTBH (Turkiye)|Stamparm IPsum,6,crowd-sourced,100,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.100,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.101,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.102,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.103,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.104,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.105,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.106,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.107,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.108,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.109,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.11,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.110,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.111,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.112,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.113,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.114,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.115,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.116,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.117,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.119,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.163,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.167,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.18,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.2,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.218,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.219,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.220,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.222,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.225,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.228,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.23,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.231,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.4,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.5,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.7,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.50.253.99,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.7.0.0/16,ipv4,True,Spamhaus DROP,1,infrastructure,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.103.177,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.103.197,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.103.94,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.123.20,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.130.14,ipv4,False,Blocklist.de (all)|Blocklist.de (apache)|Blocklist.de (bruteforcelogin),3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.130.144,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.130.19,ipv4,False,Blocklist.de (all)|Blocklist.de (apache)|Blocklist.de (bruteforcelogin),3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.130.203,ipv4,False,Blocklist.de (all)|Blocklist.de (apache)|Blocklist.de (bruteforcelogin),3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.130.204,ipv4,False,Blocklist.de (all)|Blocklist.de (apache)|Blocklist.de (bruteforcelogin),3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.130.214,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.130.247,ipv4,False,Blocklist.de (all)|Blocklist.de (apache)|Blocklist.de (bruteforcelogin),3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.130.99,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.131.0,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.131.101,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.131.110,ipv4,False,Blocklist.de (all)|Blocklist.de (apache)|Blocklist.de (bruteforcelogin)|RTBH (Turkiye),4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.131.114,ipv4,False,Blocklist.de (all)|Blocklist.de (apache)|Blocklist.de (bruteforcelogin)|RTBH (Turkiye),4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.131.138,ipv4,False,Blocklist.de (all)|Blocklist.de (apache)|Blocklist.de (bruteforcelogin),3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.131.149,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.131.154,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.131.232,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.131.31,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.131.32,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.131.58,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.131.72,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.131.90,ipv4,False,Blocklist.de (all)|Blocklist.de (apache)|Blocklist.de (bruteforcelogin),3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.149.201,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.224.0/22,ipv4,True,Spamhaus DROP,1,infrastructure,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.241.103,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.241.138,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.241.79,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.47.219,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.47.224,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.47.231,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.47.235,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.78.47.241,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.81.133.247,ipv4,False,Blocklist.de (all)|Blocklist.de (mail),2,attacker,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.81.53.145,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.90.166.87,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.90.170.0,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.90.170.123,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.90.170.148,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
147.90.170.154,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
